,Frame,label,id,confidence
0,1,car,0,50.78
1,1,car,1,50.95
2,1,car,2,54.81
3,1,car,3,56.2
4,1,car,4,56.89
5,1,car,5,61.5
6,1,car,3,64.56
7,1,car,6,69.73
8,1,car,7,70.79
9,1,car,8,77.37
10,1,car,9,77.37
11,1,car,10,81.11
12,1,car,11,87.27
13,1,car,12,88.05
14,1,car,13,88.15
15,1,car,14,88.84
16,1,car,15,90.87
17,2,car,0,50.72
18,2,car,1,51.28
19,2,car,2,55.11
20,2,car,3,55.17
21,2,car,4,56.34
22,2,car,5,60.65
23,2,car,3,63.6
24,2,car,7,69.72
25,2,car,6,70.17
26,2,car,8,77.01
27,2,car,9,77.2
28,2,car,10,80.96
29,2,car,11,87.29
30,2,car,12,88.05
31,2,car,13,88.17
32,2,car,14,88.81
33,2,car,15,90.84
34,3,car,1,50.44
35,3,car,3,55.16
36,3,car,5,56.61
37,3,car,0,57.48
38,3,car,2,58.04
39,3,car,4,58.52
40,3,car,7,59.5
41,3,car,3,63.11
42,3,car,6,75.31
43,3,car,8,75.69
44,3,car,9,78.35
45,3,car,10,81.16
46,3,car,11,87.25
47,3,car,13,88.25
48,3,car,12,88.28
49,3,car,14,88.58
50,3,car,15,90.88
51,4,car,1,50.65
52,4,car,7,51.4
53,4,car,4,54.1
54,4,car,0,54.57
55,4,car,2,55.66
56,4,truck,16,59.24
57,4,car,3,62.92
58,4,car,9,76.11
59,4,car,6,76.83
60,4,car,10,81.96
61,4,car,8,84.02
62,4,car,11,87.47
63,4,car,13,88.22
64,4,car,12,88.24
65,4,car,14,88.5
66,4,car,15,90.9
67,5,car,4,53.05
68,5,car,3,55.06
69,5,car,5,55.79
70,5,car,2,55.91
71,5,car,0,57.58
72,5,car,7,57.76
73,5,car,3,60.82
74,5,car,6,76.05
75,5,truck,16,76.45
76,5,car,4,76.9
77,5,car,10,82.6
78,5,car,8,82.89
79,5,car,11,87.57
80,5,car,12,88.15
81,5,car,13,88.26
82,5,car,14,88.63
83,5,car,15,90.93
84,6,car,1,50.08
85,6,car,4,52.77
86,6,car,3,54.93
87,6,car,2,55.9
88,6,car,5,56.14
89,6,car,7,57.14
90,6,car,0,57.15
91,6,car,3,61.03
92,6,car,6,76.01
93,6,truck,16,76.32
94,6,car,4,76.96
